name	count_reads_SRX	count_reads_ER14	count_reads_ER23	count_reads_ER16	count_reads_ER18	count_reads_ER17	count_reads_ER21	count_reads_ER13	count_reads_ER22	count_reads_ER15	count_reads_ER19	count_reads_ER12	count_reads_ER20	gene
ENST00000560721.6	15	0	0	0	0	0	0	0	0	0	0	0	0	ZEB1
ENST00000424869.6	15	0	0	0	0	0	0	0	0	0	0	0	0	ZEB1
ENST00000542815.7	15	0	0	0	0	0	0	0	0	0	0	0	0	ZEB1
ENST00000401604.8	0	0	0	0	0	0	0	0	0	0	0	0	0	PRKG1
ENST00000373980.11	0	0	0	0	0	0	0	0	0	0	0	0	0	PRKG1
ENST00000672429.1	4	0	0	0	0	0	0	0	0	0	0	0	0	ADK
ENST00000539909.6	4	0	0	0	0	0	0	0	0	0	0	0	0	ADK
ENST00000286621.7	4	0	0	0	0	0	0	0	0	0	0	0	0	ADK
ENST00000673352.1	4	0	0	0	0	0	0	0	0	0	0	0	0	ADK
ENST00000672394.1	4	0	0	0	0	0	0	0	0	0	0	0	0	ADK
ENST00000673027.1	4	0	0	0	0	0	0	0	0	0	0	0	0	ADK
ENST00000372734.5	4	0	0	0	0	0	0	0	0	0	0	0	0	ADK
ENST00000541550.6	4	0	0	0	0	0	0	0	0	0	0	0	0	ADK
ENST00000372499.5	0	0	0	0	0	0	0	0	0	0	0	0	0	LRMDA
ENST00000496424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	LRMDA
ENST00000327946.12	0	0	0	0	0	0	0	0	0	0	0	0	0	GRID1
ENST00000614189.4	24	0	0	0	0	0	0	0	0	0	0	0	0	PCGF5
ENST00000404542.5	0	0	0	0	0	0	0	0	0	0	0	0	0	HPSE2
ENST00000370552.8	0	0	0	0	0	0	0	0	0	0	0	0	0	HPSE2
ENST00000370549.5	0	0	0	0	0	0	0	0	0	0	0	0	0	HPSE2
ENST00000628193.2	0	0	0	0	0	0	0	0	0	0	0	0	0	HPSE2
ENST00000370546.5	0	0	0	0	0	0	0	0	0	0	0	0	0	HPSE2
ENST00000668452.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000657785.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000669493.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000670120.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000653512.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000659050.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000653623.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000664697.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000660144.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000670443.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000661339.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000658847.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000684848.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000666974.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000657318.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000666210.1	1	0	0	0	0	0	0	0	0	0	0	0	0	JAKMIP3
ENST00000378839.1	0	0	0	0	0	0	0	0	0	0	0	0	0	CCDC3
ENST00000378116.9	0	0	0	0	0	0	0	0	0	0	0	0	0	FAM171A1
ENST00000377304.7	10	0	0	0	1	0	0	0	0	1	1	0	0	NSUN6
ENST00000650135.1	0	0	0	0	0	0	0	0	0	0	0	1	1	GPR158
ENST00000376351.4	0	0	0	0	0	0	0	0	0	0	0	1	1	GPR158
ENST00000436087.7	0	0	0	0	0	0	0	0	0	0	0	0	0	ZNF438
ENST00000331737.10	0	0	0	0	0	0	0	0	0	0	0	0	0	ZNF438
ENST00000361310.7	0	0	0	0	0	0	0	0	0	0	0	0	0	ZNF438
ENST00000413025.5	0	0	0	0	0	0	0	0	0	0	0	0	0	ZNF438
ENST00000442986.5	0	0	0	0	0	0	0	0	0	0	0	0	0	ZNF438
ENST00000452305.5	0	0	0	0	0	0	0	0	0	0	0	0	0	ZNF438
ENST00000538351.6	0	0	0	0	0	0	0	0	0	0	0	0	0	ZNF438
ENST00000375311.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ZNF438
ENST00000609742.3	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000672084.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PRKG1
ENST00000373935.4	19	0	0	0	0	0	0	0	0	0	0	0	0	IPMK
ENST00000373827.6	2	0	0	0	0	0	0	0	0	0	0	0	0	ANK3
ENST00000361114.10	0	0	0	0	0	0	0	0	0	0	0	0	0	MICU1
ENST00000635239.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MICU1
ENST00000642044.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MICU1
ENST00000418483.6	0	0	0	0	0	0	0	0	0	0	0	0	0	MICU1
ENST00000398763.8	0	0	0	0	0	0	0	0	0	0	0	0	0	MICU1
ENST00000340329.7	0	0	0	0	0	0	0	0	0	0	0	0	0	CFAP70
ENST00000355577.9	0	0	0	0	0	0	0	0	0	0	0	0	0	CFAP70
ENST00000686590.1	0	0	0	0	0	0	0	0	0	0	0	0	0	CFAP70
ENST00000310715.8	0	0	0	0	0	0	0	0	0	0	0	0	0	CFAP70
ENST00000372371.8	1	0	1	0	0	0	0	2	1	0	0	3	1	POLR3A
ENST00000698731.1	1	0	1	0	0	0	0	2	1	0	0	3	1	POLR3A
ENST00000372088.8	8	0	0	0	0	0	0	0	0	0	1	1	1	CCSER2
ENST00000224756.12	8	0	0	0	0	0	0	0	0	0	1	1	1	CCSER2
ENST00000331772.9	1	0	0	0	0	0	0	0	0	0	0	0	0	RNLS
ENST00000371837.5	5	0	0	0	0	0	0	0	0	0	0	0	0	LIPA
ENST00000371790.5	0	26	8	15	31	5	25	29	18	48	30	39	25	SLC16A12
ENST00000446394.5	1	0	0	0	0	0	0	0	0	0	0	0	0	HECTD2
ENST00000298068.10	1	0	0	0	0	0	0	0	0	0	0	0	0	HECTD2
ENST00000371380.8	0	0	0	0	0	0	0	0	0	0	0	0	0	PLCE1
ENST00000692396.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PLCE1
ENST00000371385.8	0	0	0	0	0	0	0	0	0	0	0	0	0	PLCE1
ENST00000675218.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PLCE1
ENST00000371375.2	0	0	0	0	0	0	0	0	0	0	0	0	0	PLCE1
ENST00000688810.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PLCE1
ENST00000646931.3	1	0	0	0	0	0	0	0	0	1	0	0	0	CC2D2B
ENST00000636965.1	1	0	0	0	0	0	0	0	0	1	0	0	0	CC2D2B
ENST00000370584.7	19	0	0	0	0	0	0	0	0	0	0	0	0	R3HCC1L
ENST00000298999.8	19	0	0	0	0	0	0	0	0	0	0	0	0	R3HCC1L
ENST00000370586.6	19	0	0	0	0	0	0	0	0	0	0	0	0	R3HCC1L
ENST00000613938.4	19	0	0	0	0	0	0	0	0	0	0	0	0	R3HCC1L
ENST00000314594.6	19	0	0	0	0	0	0	0	0	0	0	0	0	R3HCC1L
ENST00000612478.4	19	0	0	0	0	0	0	0	0	0	0	0	0	R3HCC1L
ENST00000488181.3	0	0	1	0	0	0	1	2	2	0	3	2	6	C10orf90
ENST00000284694.11	0	0	1	0	0	0	1	2	2	0	3	2	6	C10orf90
ENST00000306010.8	0	0	0	0	0	0	0	0	0	0	0	0	0	MGMT
ENST00000651593.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MGMT
ENST00000677363.1	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000302278.8	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000423113.6	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000396033.6	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000678701.1	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000437302.6	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000678591.1	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000678943.1	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000488427.2	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000488494.6	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000676964.1	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000679187.1	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000677999.1	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000678952.1	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000417122.7	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000678766.1	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000676659.1	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000677310.1	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000474568.6	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000676460.1	25	0	0	0	0	0	0	0	0	0	1	0	0	ITGB1
ENST00000307116.6	1	0	0	0	0	0	0	0	0	0	0	0	0	P4HA1
ENST00000373008.7	1	0	0	0	0	0	0	0	0	0	0	0	0	P4HA1
ENST00000394890.7	1	0	0	0	0	0	0	0	0	0	0	0	0	P4HA1
ENST00000263556.3	1	0	0	0	0	0	0	0	0	0	0	0	0	P4HA1
ENST00000440381.5	1	0	0	0	0	0	0	0	0	0	0	0	0	P4HA1
ENST00000543283.2	8	0	0	0	0	0	0	0	0	0	1	1	1	CCSER2
ENST00000371994.8	0	0	0	0	0	0	0	1	1	0	0	0	0	MINPP1
ENST00000371996.9	0	0	0	0	0	0	0	1	1	0	0	0	0	MINPP1
ENST00000536010.1	0	0	0	0	0	0	0	1	1	0	0	0	0	MINPP1
ENST00000371681.8	1	0	0	0	0	0	0	0	0	0	0	0	0	HECTD2
ENST00000370508.7	7	0	0	0	0	0	0	0	0	0	0	0	0	GOT1
ENST00000621345.4	0	0	0	0	0	0	0	0	0	0	0	0	0	CASP7
ENST00000369331.8	0	0	0	0	0	0	0	0	0	0	0	0	0	CASP7
ENST00000345633.8	0	0	0	0	0	0	0	0	0	0	0	0	0	CASP7
ENST00000369321.6	0	0	0	0	0	0	0	0	0	0	0	0	0	CASP7
ENST00000614447.4	0	0	0	0	0	0	0	0	0	0	0	0	0	CASP7
ENST00000369318.8	0	0	0	0	0	0	0	0	0	0	0	0	0	CASP7
ENST00000369315.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CASP7
ENST00000621607.4	0	0	0	0	0	0	0	0	0	0	0	0	0	CASP7
ENST00000368898.8	15	0	0	0	0	0	0	0	0	0	0	0	0	FAM24B
ENST00000368896.1	15	0	0	0	0	0	0	0	0	0	0	0	0	FAM24B
ENST00000658780.2	0	0	0	0	0	0	0	0	0	0	0	0	0	KIAA1549L
ENST00000526400.7	0	0	0	0	0	0	0	0	0	0	0	0	0	KIAA1549L
ENST00000321505.9	0	0	0	0	0	0	0	0	0	0	0	0	0	KIAA1549L
ENST00000280241.12	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000398309.6	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000706233.1	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000706266.1	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000376104.7	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000706204.1	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000648622.1	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000650630.1	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000418306.6	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000706243.1	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000706226.1	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000706267.1	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000527088.2	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000524982.5	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000532653.5	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000531015.5	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000525166.6	0	0	0	0	0	0	0	0	0	0	0	0	0	FAT3
ENST00000282096.9	43	0	0	0	0	0	0	0	0	0	0	0	0	PDE3B
ENST00000455098.2	43	0	0	0	0	0	0	0	0	0	0	0	0	PDE3B
ENST00000360655.8	0	0	0	0	0	0	0	0	0	0	0	0	0	NAV2
ENST00000406787.7	11	0	0	0	0	0	0	0	0	0	0	0	0	METTL15
ENST00000407364.8	11	0	0	0	0	0	0	0	0	0	0	0	0	METTL15
ENST00000303459.10	11	0	0	0	0	0	0	0	0	0	0	0	0	METTL15
ENST00000621128.4	2	0	0	0	0	0	0	0	0	0	0	0	0	NCAM1
ENST00000316851.12	2	0	0	0	0	0	0	0	0	0	0	0	0	NCAM1
ENST00000621850.4	2	0	0	0	0	0	0	0	0	0	0	0	0	NCAM1
ENST00000638419.1	0	0	0	0	0	0	0	0	0	0	0	0	0	GRIK4
ENST00000527524.8	0	0	0	0	0	0	0	0	0	0	0	0	0	GRIK4
ENST00000438375.2	0	0	0	0	0	0	0	0	0	0	0	0	0	GRIK4
ENST00000310343.13	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGAP32
ENST00000682385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGAP32
ENST00000524655.5	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGAP32
ENST00000496887.7	7	0	0	3	1	0	3	0	3	0	1	6	3	KCNQ1
ENST00000713725.1	7	0	0	3	1	0	3	0	3	0	1	6	3	KCNQ1
ENST00000646564.2	7	0	0	3	1	0	3	0	3	0	1	6	3	KCNQ1
ENST00000155840.12	7	0	0	3	1	0	3	0	3	0	1	6	3	KCNQ1
ENST00000335475.6	7	0	0	3	1	0	3	0	3	0	1	6	3	KCNQ1
ENST00000641797.4	1	0	0	0	1	0	0	0	0	0	5	3	6	ENSG00000291144
ENST00000380252.6	0	0	0	0	0	0	0	0	0	0	0	0	0	HBG2
ENST00000380259.7	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000239920
ENST00000687296.1	0	0	0	0	0	0	0	0	0	0	0	0	1	STK33
ENST00000315204.5	0	0	0	0	0	0	0	0	0	0	0	0	1	STK33
ENST00000396672.5	0	0	0	0	0	0	0	0	0	0	0	0	1	STK33
ENST00000358872.7	0	0	0	0	0	0	0	0	0	0	0	0	1	STK33
ENST00000534493.5	0	0	0	0	0	0	0	0	0	0	0	0	1	STK33
ENST00000534127.5	0	0	0	0	0	0	0	0	0	0	0	0	0	DENND2B
ENST00000692716.1	5	0	0	0	0	0	0	0	1	0	0	0	0	SBF2
ENST00000256190.13	5	0	0	0	0	0	0	0	1	0	0	0	0	SBF2
ENST00000689940.1	5	0	0	0	0	0	0	0	1	0	0	0	0	SBF2
ENST00000689128.1	5	0	0	0	0	0	0	0	1	0	0	0	0	SBF2
ENST00000675281.2	5	0	0	0	0	0	0	0	1	0	0	0	0	SBF2
ENST00000676387.2	5	0	0	0	0	0	0	0	1	0	0	0	0	SBF2
ENST00000689258.1	5	0	0	0	0	0	0	0	1	0	0	0	0	SBF2
ENST00000533770.6	5	0	0	0	0	0	0	0	1	0	0	0	0	SBF2
ENST00000686079.1	5	0	0	0	0	0	0	0	1	0	0	0	0	SBF2
ENST00000687256.1	5	0	0	0	0	0	0	0	1	0	0	0	0	SBF2
ENST00000688206.1	5	0	0	0	0	0	0	0	1	0	0	0	0	SBF2
ENST00000693212.1	5	0	0	0	0	0	0	0	1	0	0	0	0	SBF2
ENST00000687300.1	5	0	0	0	0	0	0	0	1	0	0	0	0	SBF2
ENST00000646065.1	2	0	0	0	0	0	0	0	0	0	0	1	0	MICAL2
ENST00000576479.4	0	0	0	0	0	0	0	0	0	0	0	0	0	SPON1
ENST00000316399.10	0	0	0	0	0	0	0	0	0	0	0	0	0	SOX6
ENST00000683767.1	0	0	0	0	0	0	0	0	0	0	0	0	0	SOX6
ENST00000655819.1	0	0	0	0	0	0	0	0	0	0	0	0	0	SOX6
ENST00000396356.7	0	0	0	0	0	0	0	0	0	0	0	0	0	SOX6
ENST00000528252.5	0	0	0	0	0	0	0	0	0	0	0	0	0	SOX6
ENST00000527619.6	0	0	0	0	0	0	0	0	0	0	0	0	0	SOX6
ENST00000528429.5	0	0	0	0	0	0	0	0	0	0	0	0	0	SOX6
ENST00000648912.1	0	0	0	0	0	0	0	0	0	0	0	1	0	ENSG00000290957
ENST00000395986.6	3	0	1	0	1	1	0	1	0	0	1	0	1	BDNF
ENST00000533131.5	3	0	1	0	1	1	0	1	0	0	1	0	1	BDNF
ENST00000356660.9	3	0	1	0	1	1	0	1	0	0	1	0	1	BDNF
ENST00000418212.5	3	0	1	0	1	1	0	1	0	0	1	0	1	BDNF
ENST00000533246.5	3	0	1	0	1	1	0	1	0	0	1	0	1	BDNF
ENST00000530861.5	3	0	1	0	1	1	0	1	0	0	1	0	1	BDNF
ENST00000395983.7	3	0	1	0	1	1	0	1	0	0	1	0	1	BDNF
ENST00000438929.5	3	0	1	0	1	1	0	1	0	0	1	0	1	BDNF
ENST00000532997.5	3	0	1	0	1	1	0	1	0	0	1	0	1	BDNF
ENST00000395978.7	3	0	1	0	1	1	0	1	0	0	1	0	1	BDNF
ENST00000395981.7	3	0	1	0	1	1	0	1	0	0	1	0	1	BDNF
ENST00000525950.5	3	0	1	0	1	1	0	1	0	0	1	0	1	BDNF
ENST00000314915.6	3	0	1	0	1	1	0	1	0	0	1	0	1	BDNF
ENST00000648611.1	8	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000228061
ENST00000670707.1	8	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000228061
ENST00000335185.10	0	0	0	2	0	0	1	0	1	0	0	0	0	CCDC73
ENST00000650167.2	0	0	0	0	0	0	0	0	0	0	0	0	0	QSER1
ENST00000299413.7	13	0	0	0	0	0	0	0	0	0	0	0	1	TRIM44
ENST00000697713.1	1	0	0	0	0	0	0	0	0	0	0	0	0	RAG1
ENST00000697714.1	1	0	0	0	0	0	0	0	0	0	0	0	0	RAG1
ENST00000697715.1	1	0	0	0	0	0	0	0	0	0	0	0	0	RAG1
ENST00000530656.5	0	0	0	0	0	0	0	0	0	0	1	0	0	PRDM11
ENST00000311172.11	1	0	0	0	0	0	0	0	0	1	0	0	0	FCHSD2
ENST00000409418.9	1	0	0	0	0	0	0	0	0	1	0	0	0	FCHSD2
ENST00000409314.5	1	0	0	0	0	0	0	0	0	1	0	0	0	FCHSD2
ENST00000458644.6	1	0	0	0	0	0	0	0	0	1	0	0	0	FCHSD2
ENST00000409853.5	1	0	0	0	0	0	0	0	0	1	0	0	0	FCHSD2
ENST00000340360.10	1	0	0	1	2	0	0	2	1	0	2	2	0	XRRA1
ENST00000705661.1	1	0	0	1	2	0	0	2	1	0	2	2	0	XRRA1
ENST00000684022.1	1	0	0	1	2	0	0	2	1	0	2	2	0	XRRA1
ENST00000321448.12	1	0	0	1	2	0	0	2	1	0	2	2	0	XRRA1
ENST00000356136.8	2	0	0	0	0	0	0	0	0	0	0	1	0	UVRAG
ENST00000528420.5	2	0	0	0	0	0	0	0	0	0	0	1	0	UVRAG
ENST00000533454.5	2	0	0	0	0	0	0	0	0	0	0	1	0	UVRAG
ENST00000531818.5	2	0	0	0	0	0	0	0	0	0	0	1	0	UVRAG
ENST00000532130.1	2	0	0	0	0	0	0	0	0	0	0	1	0	UVRAG
ENST00000679754.1	0	0	2	0	0	0	0	0	0	0	0	0	1	ACER3
ENST00000680583.1	0	0	2	0	0	0	0	0	0	0	0	0	1	ACER3
ENST00000532485.6	0	0	2	0	0	0	0	0	0	0	0	0	1	ACER3
ENST00000526597.5	0	0	2	0	0	0	0	0	0	0	0	0	1	ACER3
ENST00000533873.1	0	0	2	0	0	0	0	0	0	0	0	0	1	ACER3
ENST00000530617.5	34	121	187	209	247	134	178	299	207	216	253	255	174	PAK1
ENST00000278550.12	0	0	0	0	0	0	0	0	0	0	0	0	0	TENM4
ENST00000426717.6	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000404783.7	0	0	0	0	0	0	0	0	0	0	0	0	0	DLG2
ENST00000393324.7	0	0	0	0	0	0	0	0	0	0	0	0	0	ME3
ENST00000543262.6	0	0	0	0	0	0	0	0	0	0	0	0	0	ME3
ENST00000323418.10	0	0	0	0	0	0	0	0	0	0	0	0	0	ME3
ENST00000533902.2	10	0	0	0	0	0	0	4	0	0	0	0	0	PRSS23
ENST00000340353.11	3	0	0	0	0	0	0	0	0	0	0	0	0	TMEM135
ENST00000305494.6	3	0	0	0	0	0	0	0	0	0	0	0	0	TMEM135
ENST00000532959.5	3	0	0	0	0	0	0	0	0	0	0	0	0	TMEM135
ENST00000263317.9	0	0	0	0	0	0	0	0	0	0	0	0	0	NOX4
ENST00000424319.5	0	0	0	0	0	0	0	0	0	0	0	0	0	NOX4
ENST00000409404.6	0	0	0	0	0	0	0	0	0	0	0	0	0	FAT3
ENST00000315765.10	0	0	0	0	0	0	0	0	0	0	0	0	0	HEPHL1
ENST00000298815.13	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGAP42
ENST00000524892.7	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGAP42
ENST00000344327.8	0	0	0	0	0	0	0	0	0	0	0	0	0	TRPC6
ENST00000532133.5	0	0	0	0	0	0	0	0	0	0	0	0	0	TRPC6
ENST00000348423.8	0	0	0	0	0	0	0	0	0	0	0	0	0	TRPC6
ENST00000360497.4	0	0	0	0	0	0	0	0	0	0	0	0	0	TRPC6
ENST00000375735.7	0	0	0	1	3	1	2	5	3	1	3	2	5	DYNC2H1
ENST00000650373.2	0	0	0	1	3	1	2	5	3	1	3	2	5	DYNC2H1
ENST00000334267.11	0	0	0	1	3	1	2	5	3	1	3	2	5	DYNC2H1
ENST00000649856.1	0	0	0	1	0	0	0	0	0	0	0	1	0	CARD18
ENST00000282251.10	2	0	0	0	0	0	0	0	0	0	0	0	0	CWF19L2
ENST00000615746.4	2	1	0	0	0	0	1	1	3	0	1	0	0	C11orf65
ENST00000528498.5	0	0	0	0	0	0	0	0	0	0	1	0	0	RDX
ENST00000647231.1	0	0	0	0	0	0	0	0	0	0	1	0	0	RDX
ENST00000528900.5	0	0	0	0	0	0	0	0	0	0	1	0	0	RDX
ENST00000530301.5	0	0	0	0	0	0	0	0	0	0	1	0	0	RDX
ENST00000662858.1	0	0	0	0	0	0	1	0	0	1	0	0	0	LINC02732
ENST00000504610.2	2	0	0	0	0	0	0	0	0	0	0	0	0	LINC02762
ENST00000393020.5	12	0	2	0	0	0	0	2	0	1	2	7	1	TTC12
ENST00000392793.6	0	0	0	0	0	0	0	0	0	0	0	0	0	TECTA
ENST00000642222.1	0	0	0	0	0	0	0	0	0	0	0	0	0	TECTA
ENST00000264037.2	0	0	0	0	0	0	0	0	0	0	0	0	0	TECTA
ENST00000648911.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FEZ1
ENST00000447869.5	0	0	0	0	0	0	0	0	0	0	0	0	1	STK33
ENST00000540857.6	0	0	0	0	0	0	0	0	0	0	0	0	0	PLAAT5
ENST00000539221.5	0	0	0	0	0	0	0	0	0	0	0	0	0	PLAAT5
ENST00000301790.4	0	0	0	0	0	0	0	0	0	0	0	0	0	PLAAT5
ENST00000527087.5	1	0	0	1	2	0	0	2	1	0	2	2	0	XRRA1
ENST00000533875.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000293324
ENST00000530190.1	0	0	0	0	0	0	0	0	0	1	0	0	0	ENSG00000254988
ENST00000529689.6	15	6	3	8	13	10	9	16	7	4	8	6	6	CCDC90B
ENST00000455220.6	15	6	3	8	13	10	9	16	7	4	8	6	6	CCDC90B
ENST00000529073.5	15	6	3	8	13	10	9	16	7	4	8	6	6	CCDC90B
ENST00000533986.5	1	0	0	0	0	0	0	0	0	0	0	0	0	HIKESHI
ENST00000278483.8	1	0	0	0	0	0	0	0	0	0	0	0	0	HIKESHI
ENST00000227638.8	2	0	0	0	0	0	0	0	0	0	0	0	0	PANX1
ENST00000436171.2	2	0	0	0	0	0	0	0	0	0	0	0	0	PANX1
ENST00000243673.7	0	0	0	0	0	0	0	0	0	0	0	0	0	GPR83
ENST00000398136.7	19	0	0	0	0	0	0	0	0	0	0	0	0	TMEM123
ENST00000361236.7	19	0	0	0	0	0	0	0	0	0	0	0	0	TMEM123
ENST00000532161.5	19	0	0	0	0	0	0	0	0	0	0	0	0	TMEM123
ENST00000529221.6	12	0	2	0	0	0	0	2	0	1	2	7	1	TTC12
ENST00000314756.7	12	0	2	0	0	0	0	2	0	1	2	7	1	TTC12
ENST00000483239.6	12	0	2	0	0	0	0	2	0	1	2	7	1	TTC12
ENST00000529051.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CCDC15
ENST00000344762.6	0	0	0	0	0	0	0	0	0	0	0	0	0	CCDC15
ENST00000539107.5	4	0	0	0	0	0	0	0	0	0	0	0	0	CCDC91
ENST00000545336.5	4	0	0	0	0	0	0	0	0	0	0	0	0	CCDC91
ENST00000536442.6	4	0	0	0	0	0	0	0	0	0	0	0	0	CCDC91
ENST00000381259.5	4	0	0	0	0	0	0	0	0	0	0	0	0	CCDC91
ENST00000534526.7	0	0	0	0	0	0	0	0	0	0	0	0	0	FGD4
ENST00000331366.10	0	0	0	0	0	1	0	2	1	0	1	0	0	CPNE8
ENST00000360449.3	0	0	0	0	0	1	0	2	1	0	1	0	0	CPNE8
ENST00000280871.9	1	0	0	0	0	0	0	0	0	0	0	0	0	SLC2A13
ENST00000266534.8	0	0	0	0	0	0	0	0	0	0	0	0	0	TMEM117
ENST00000551577.5	0	0	0	0	0	0	0	0	0	0	0	0	0	TMEM117
ENST00000416284.8	0	0	0	0	0	0	0	0	0	0	0	0	0	TAFA2
ENST00000551619.5	0	0	0	0	0	0	0	0	0	0	0	0	0	TAFA2
ENST00000228705.7	0	0	0	0	0	0	0	0	0	0	0	0	0	PPM1H
ENST00000418359.7	4	0	0	0	0	0	0	0	0	0	0	0	0	CNOT2
ENST00000229195.8	4	0	0	0	0	0	0	0	0	0	0	0	0	CNOT2
ENST00000321196.8	0	0	0	0	0	0	0	0	0	0	0	0	0	TMTC2
ENST00000549919.1	0	0	0	0	0	0	0	0	0	0	0	0	0	TMTC2
ENST00000397809.10	9	0	0	0	0	0	0	0	0	0	0	0	0	CEP83
ENST00000339839.9	9	0	0	0	0	0	0	0	0	0	0	0	0	CEP83
ENST00000547575.5	9	0	0	0	0	0	0	0	0	0	0	0	0	CEP83
ENST00000547776.6	0	0	0	0	0	0	0	0	0	0	0	0	0	ANKS1B
ENST00000547010.5	0	0	0	0	0	0	0	0	0	0	0	0	0	ANKS1B
ENST00000683438.2	0	0	0	0	0	0	0	0	0	0	0	0	0	ANKS1B
ENST00000641304.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000284634
ENST00000428559.7	2	0	0	0	0	0	0	0	0	0	0	0	0	DERA
